,year,type_of_violence,side_a,side_b,number_of_sources,source_article,source_office,source_date,where_coordinates,latitude,longitude,country,region,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,cluster
1516,2020,State,Government of Syria,IS,1,"""SOHR,2020-01-19,ISIS resurgence: 20 regime soldiers killed or wounded in new attack in Syrian Desert""",SOHR,2020-01-19,Western Deir ez Zor governorate,34.97,39.55,Syria,Middle East,2020-01-19,2020-01-19,1,0,0,0,1,1,1,1
1845,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-02,113 were killed yesterday, including 64 regime forces and the militants loyal to it, and 49 people were martyred, killed, and killed in different regions and circumstances in several Syrian regions.""",SOHR,2020-02-02,Aleppo governorate,36.25,37.616667,Syria,Middle East,2020-02-01,2020-02-01,24,19,0,0,43,43,43,3
1846,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-02,113 were killed yesterday, including 64 regime forces and the militants loyal to it, and 49 people were martyred, killed, and killed in different regions and circumstances in several Syrian regions.""",SOHR,2020-02-02,Idlib governorate,35.766667,36.666667,Syria,Middle East,2020-02-01,2020-02-01,28,21,0,0,49,49,49,3
1847,2020,State,Government of Syria,Syrian insurgents,2,"""SOHR,2020-02-02,14 civilian martyrs in Idlib and Aleppo .. And about 300 air strikes targeting the area of ​​""de-escalation"" amid the continued heavy fighting"";""Airwars,2020-02-02,R4146""",SOHR;Airwars,2020-02-02;2020-02-02,Urum al Kubra town,36.1481,36.94775,Syria,Middle East,2020-02-02,2020-02-02,0,0,3,0,3,3,3,3
1848,2020,State,Government of Syria,Syrian insurgents,2,"""Airwars,2020-02-02,R4152"";""SOHR,2020-02-02,14 civilian martyrs in Idlib and Aleppo .. And about 300 air strikes targeting the area of ​​""de-escalation"" amid the continued heavy fighting""",Airwars;SOHR,2020-02-02;2020-02-02,Al Mastumah town,35.8755,36.62967,Syria,Middle East,2020-02-02,2020-02-02,0,0,1,0,1,2,1,3
1849,2020,State,Government of Syria,Syrian insurgents,3,"""SOHR,2020-02-03,92 killed yesterday, including 26 regime forces and the militants loyal to it, and 66 people were martyred, killed, and killed in different regions and conditions in several Syrian regions."";""Airwars,2020-02-02,R4150"";""United Nations Human Rights Council,2020-07-07,20th report of the Commission of Inquiry on the Syrian Arab Republic - A/HRC/44/61""",SOHR;Airwars;United Nations Human Rights Council,2020-02-03;2020-02-02;2020-07-07,Sarmin town,35.90403,36.72501,Syria,Middle East,2020-02-02,2020-02-02,0,0,8,0,8,8,7,3
1850,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-03,92 killed yesterday, including 26 regime forces and the militants loyal to it, and 66 people were martyred, killed, and killed in different regions and conditions in several Syrian regions.""",SOHR,2020-02-03,Binnish village,35.956659,36.714159,Syria,Middle East,2020-02-02,2020-02-02,0,0,1,0,1,1,1,3
1851,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-03,92 killed yesterday, including 26 regime forces and the militants loyal to it, and 66 people were martyred, killed, and killed in different regions and conditions in several Syrian regions.""",SOHR,2020-02-03,Al Atarib town,36.13895,36.82499,Syria,Middle East,2020-02-02,2020-02-02,0,0,1,0,1,1,1,3
1852,2020,Non-State,IS,SDF,1,"""SOHR,2020-02-03,92 killed yesterday, including 26 regime forces and the militants loyal to it, and 66 people were martyred, killed, and killed in different regions and conditions in several Syrian regions.""",SOHR,2020-02-03,Ad Dahlab village,35.22461,40.3878,Syria,Middle East,2020-02-02,2020-02-02,0,0,0,0,0,1,0,1
1853,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-03,92 killed yesterday, including 26 regime forces and the militants loyal to it, and 66 people were martyred, killed, and killed in different regions and conditions in several Syrian regions.""",SOHR,2020-02-03,Aleppo governorate,36.25,37.616667,Syria,Middle East,2020-02-02,2020-02-02,13,24,0,0,37,37,37,3
1854,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-03,92 killed yesterday, including 26 regime forces and the militants loyal to it, and 66 people were martyred, killed, and killed in different regions and conditions in several Syrian regions.""",SOHR,2020-02-03,Idlib governorate,35.766667,36.666667,Syria,Middle East,2020-02-02,2020-02-02,13,23,0,0,36,36,36,3
1855,2020,State,Government of Syria,Syrian insurgents,2,"""SOHR,2020-02-04,108 killed yesterday, including 48 regime forces and the loyalists, and 60 people were martyred, killed, and killed in different regions and circumstances in several Syrian regions."";""Airwars,2020-02-03,R4154""",SOHR;Airwars,2020-02-04;2020-02-03,Aleppo town,36.201241,37.161173,Syria,Middle East,2020-02-03,2020-02-03,0,0,9,0,9,9,9,3
1856,2020,State,Government of Syria,Syrian insurgents,2,"""Airwars,2020-02-03,R4156"";""SOHR,2020-02-04,108 killed yesterday, including 48 regime forces and the loyalists, and 60 people were martyred, killed, and killed in different regions and circumstances in several Syrian regions.""",Airwars;SOHR,2020-02-03;2020-02-04,Kafr Naha village,36.168273,36.984502,Syria,Middle East,2020-02-03,2020-02-03,0,0,2,0,2,2,2,3
1857,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-04,108 killed yesterday, including 48 regime forces and the loyalists, and 60 people were martyred, killed, and killed in different regions and circumstances in several Syrian regions.""",SOHR,2020-02-04,Al Yadudah town,32.67567,36.05642,Syria,Middle East,2020-02-03,2020-02-03,1,0,0,0,1,1,1,2
1858,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-04,108 killed yesterday, including 48 regime forces and the loyalists, and 60 people were martyred, killed, and killed in different regions and circumstances in several Syrian regions.""",SOHR,2020-02-04,Aleppo governorate,36.25,37.616667,Syria,Middle East,2020-02-03,2020-02-03,19,17,0,0,36,36,36,3
1859,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-04,108 killed yesterday, including 48 regime forces and the loyalists, and 60 people were martyred, killed, and killed in different regions and circumstances in several Syrian regions.""",SOHR,2020-02-04,Idlib governorate,35.766667,36.666667,Syria,Middle East,2020-02-03,2020-02-03,15,17,0,0,32,32,32,3
1860,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-04,108 killed yesterday, including 48 regime forces and the loyalists, and 60 people were martyred, killed, and killed in different regions and circumstances in several Syrian regions.""",SOHR,2020-02-04,Tarnaba village,35.858945,36.76672,Syria,Middle East,2020-02-03,2020-02-03,0,8,0,0,8,8,8,3
1861,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-04,108 killed yesterday, including 48 regime forces and the loyalists, and 60 people were martyred, killed, and killed in different regions and circumstances in several Syrian regions.""",SOHR,2020-02-04,Southern Idlib governorate,35.44,36.84,Syria,Middle East,2020-02-03,2020-02-03,8,0,0,0,8,8,8,3
1862,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-04,108 killed yesterday, including 48 regime forces and the loyalists, and 60 people were martyred, killed, and killed in different regions and circumstances in several Syrian regions.""",SOHR,2020-02-04,Northern Latakia governorate,35.7,36.1,Syria,Middle East,2020-02-03,2020-02-03,3,0,0,0,3,3,3,3
1863,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-04,108 killed yesterday, including 48 regime forces and the loyalists, and 60 people were martyred, killed, and killed in different regions and circumstances in several Syrian regions.""",SOHR,2020-02-04,Northern Hamah governorate,35.4,37.25,Syria,Middle East,2020-02-03,2020-02-03,2,0,0,0,2,2,2,3
1867,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-04,Russian jets bombard Aleppo and Idlib countryside, with over 180 airstrikes pound the “de-escalation” zone""",SOHR,2020-02-04,Hmeira village,36.07585,37.053371,Syria,Middle East,2020-02-04,2020-02-04,10,13,0,0,23,22,23,3
1868,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-04,“SDF” thwarts Turkish-backed factions attack in Manbij areas and a regime forces member killed in the clashes""",SOHR,2020-02-04,Manbij town,36.528153,37.954954,Syria,Middle East,2020-02-04,2020-02-04,15,0,0,0,15,15,15,0
1869,2020,Non-State,SNA,SDF,1,"""SOHR,2020-02-04,“SDF” thwarts Turkish-backed factions attack in Manbij areas and a regime forces member killed in the clashes""",SOHR,2020-02-04,Manbij district,36.066867,37.917346,Syria,Middle East,2020-02-02,2020-02-04,11,0,0,0,11,11,0,0
1870,2020,Non-State,SNA,SDF,1,"""SOHR,2020-02-04,Kurdish forces shell north of Aleppo and the Turkish bases respond by bombing their deployment areas""",SOHR,2020-02-04,Afrin town,36.513306,36.863656,Syria,Middle East,2020-02-04,2020-02-04,0,0,1,0,1,1,1,3
1943,2020,Non-State,SNA,SDF,1,"""SOHR,2020-02-05,52 were killed yesterday, including 22 regime forces and the militants loyal to it, and 30 people were martyred, killed and killed in different areas and circumstances in several Syrian regions.""",SOHR,2020-02-05,Afrin town,36.513306,36.863656,Syria,Middle East,2020-02-04,2020-02-04,0,0,1,0,1,1,1,3
1944,2020,State,Government of Syria,Syrian insurgents,4,"""SOHR,2020-02-05,52 were killed yesterday, including 22 regime forces and the militants loyal to it, and 30 people were martyred, killed and killed in different areas and circumstances in several Syrian regions."";""SOHR,2020-02-05,Seven civilians were killed in the “de-escalation” area, “Tahrir al-Sham” detonates a car bomb east Idlib, and the clashes continue west of Aleppo"";""Airwars,2020-02-04,R4163"";""SOHR,2020-05-09,Civilian found dead under rubble of building destroyed in earlier airstrikes on Ariha""",SOHR;SOHR;Airwars;SOHR,2020-02-05;2020-02-05;2020-02-04;2020-05-09,Ariha town,35.812335,36.610978,Syria,Middle East,2020-02-04,2020-02-04,0,0,4,0,4,4,3,3
1945,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-05,52 were killed yesterday, including 22 regime forces and the militants loyal to it, and 30 people were martyred, killed and killed in different areas and circumstances in several Syrian regions.""",SOHR,2020-02-05,Tukhar Shagir village,36.634447,38.010831,Syria,Middle East,2020-02-04,2020-02-04,1,0,0,0,1,1,1,0
1946,2020,State,Government of Syria,IS,1,"""SOHR,2020-02-05,52 were killed yesterday, including 22 regime forces and the militants loyal to it, and 30 people were martyred, killed and killed in different areas and circumstances in several Syrian regions.""",SOHR,2020-02-05,Muh Hasan town,35.23349,40.3166,Syria,Middle East,2020-02-04,2020-02-04,2,0,0,0,2,2,2,1
1947,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-05,52 were killed yesterday, including 22 regime forces and the militants loyal to it, and 30 people were martyred, killed and killed in different areas and circumstances in several Syrian regions.""",SOHR,2020-02-05,Aleppo governorate,36.25,37.616667,Syria,Middle East,2020-02-04,2020-02-04,10,13,0,0,23,23,23,3
1948,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-05,52 were killed yesterday, including 22 regime forces and the militants loyal to it, and 30 people were martyred, killed and killed in different areas and circumstances in several Syrian regions.""",SOHR,2020-02-05,Idlib governorate,35.766667,36.666667,Syria,Middle East,2020-02-04,2020-02-04,9,13,0,0,22,22,22,3
3017,2020,State,Government of Iran,Government of Israel,1,"""SOHR,2020-01-15,Airstrikes cause extensive damages at T-4 military Airbase in Homs""",SOHR,2020-01-15,Tiyas military Airbase (T4),34.5225,37.629722,Syria,Middle East,2020-01-14,2020-01-14,3,0,0,0,3,3,3,3
3031,2020,State,Government of Iran,Government of Israel,3,"""SOHR,2020-01-10,At least eight of non-Syrian citizens killed in air strikes targeted Iranian-backed militia’s armories and vehicles at the Syrian-Iraqi border"";""SOHR,2020-01-16,Iran’s involvement in Syria after Sulaimani: confusion, redeployment and anticipation. Resentment and anger among Iran supporters; ISIS poised to take advantage. The SOHR appeals to all concerned parties to spare Syrians new scourges"";""The Times of Israel,2020-01-10,8 said killed in airstrike on pro-Iranian militia in eastern Syria""",SOHR;SOHR;The Times of Israel,2020-01-10;2020-01-16;2020-01-10,Albu Kamal town,34.45,40.918611,Syria,Middle East,2020-01-10,2020-01-10,8,0,0,0,8,8,8,1
3381,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-01-22,12 members of regime forces and loyalists among 80 people killed across Syria yesterday in different circumstances""",SOHR,2020-01-22,Idlib governorate,35.766667,36.666667,Syria,Middle East,2020-01-21,2020-01-21,4,0,0,0,4,3,4,3
3382,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-01-28,52 persons killed across Syria yesterday, including 24 regime soldiers and loyalists Yesterday's total death toll includes four civilians""",SOHR,2020-01-28,Hamah governorate,35.233333,37.2,Syria,Middle East,2020-01-27,2020-01-27,11,0,0,0,11,10,0,3
3449,2020,Non-State,IS,SDF,1,"""SOHR,2020-11-03,Security chaos in Deir ez-Zor countryside | Unidentified gunmen assassinate SDF member""",SOHR,2020-11-03,Hajin town,34.688746,40.831558,Syria,Middle East,2020-11-03,2020-11-03,0,1,0,0,1,1,1,1
3450,2020,State,Government of Syria,Syrian insurgents,2,"""SOHR,2020-11-04,Areha | Child among four civilians killed in regime rocket attacks"";""Airwars,2020-11-04,R4289""",SOHR;Airwars,2020-11-04;2020-11-04,Ariha town,35.812335,36.610978,Syria,Middle East,2020-11-04,2020-11-04,0,0,4,0,4,4,4,3
3451,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-11-03,Idlib | Rebels kill two regime soldiers, and clashes and shelling resume on several frontlines in countryside""",SOHR,2020-11-03,Kafr Nabl town,35.613964,36.560703,Syria,Middle East,2020-11-03,2020-11-03,2,0,0,0,2,2,2,3
3452,2020,State,Government of Syria,IS,1,"""SOHR,2020-11-04,New massacre | Iranian militias kill 11 civilians, steal sheep and set fire to several houses in eastern Homs""",SOHR,2020-11-04,Jabal Omar,34.894444,38.281667,Syria,Middle East,2020-11-04,2020-11-04,0,0,11,0,11,11,11,0
3472,2020,State,Government of Syria,IS,2,"""SOHR,2020-11-04,ISIS’ old ordnance | Landmine explodes killing two children in Deir ez-Zor countryside"";""SOHR,2020-11-05,Daily death toll | 23 people killed yesterday across Syria""",SOHR;SOHR,2020-11-04;2020-11-05,Al Busayrah town,35.155556,40.425833,Syria,Middle East,2020-11-04,2020-11-04,0,0,0,0,0,2,0,1
3473,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-11-04,ISIS’ old ordnance | Landmine explodes killing two children in Deir ez-Zor countryside""",SOHR,2020-11-04,Kafr Sajnah town,35.52785,36.58965,Syria,Middle East,2020-11-04,2020-11-04,0,0,0,0,0,1,0,3
3474,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-11-04,Escalating violence | Rebels target regime forces and loyalists, killing three members in Idlib and Aleppo countryside""",SOHR,2020-11-04,Aleppo governorate,36.25,37.616667,Syria,Middle East,2020-11-04,2020-11-04,2,0,0,0,2,2,2,3
3475,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-11-04,Escalating violence | Rebels target regime forces and loyalists, killing three members in Idlib and Aleppo countryside""",SOHR,2020-11-04,Maar Shurin village,35.66796,36.72842,Syria,Middle East,2020-11-04,2020-11-04,1,0,0,0,1,1,1,3
3571,2020,Non-State,IS,SDF,1,"""SOHR,2020-11-05,Assassination | ISIS cells shoot dead SDF fighter in eastern Deir Ezzor""",SOHR,2020-11-05,Baghuz Fawqani village,34.458611,40.950556,Syria,Middle East,2020-11-05,2020-11-05,0,1,0,0,1,1,1,1
3572,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-11-06,Ceasefire violations | Regime forces renew shelling Idlib countryside""",SOHR,2020-11-06,Barah town,35.68599,36.54239,Syria,Middle East,2020-11-05,2020-11-05,0,2,0,0,2,2,2,3
3573,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-11-06,Ceasefire violations | Regime forces renew shelling Idlib countryside""",SOHR,2020-11-06,Kansafrah town,35.65935,36.48547,Syria,Middle East,2020-11-06,2020-11-06,0,0,1,0,1,1,1,3
3574,2020,Non-State,IS,SDF,1,"""SOHR,2020-11-05,Al-Hawl camp | ISIS cells assassinate “collaborator” with Internal Security Forces in eastern Hasaka""",SOHR,2020-11-05,Al Hawl camp,36.376952,41.146688,Syria,Middle East,2020-11-05,2020-11-05,0,1,0,0,1,1,1,1
3575,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-11-06,“De-escalation zone” | Child killed in regime shelling on Ariha, and factions target the outskirts of al-Saqelbiya city in Hama countryside""",SOHR,2020-11-06,Ariha town,35.812335,36.610978,Syria,Middle East,2020-11-06,2020-11-06,0,0,1,0,1,1,1,3
3576,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-11-06,Idlib | Regime forces shell Ariha, and rebels target regime positions in southern countryside""",SOHR,2020-11-06,Kafr Nabl town,35.613964,36.560703,Syria,Middle East,2020-11-06,2020-11-06,2,0,0,0,2,2,2,3
3577,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-11-06,Idlib | Regime forces shell Ariha, and rebels target regime positions in southern countryside""",SOHR,2020-11-06,Kafr Nabl town,35.613964,36.560703,Syria,Middle East,2020-11-06,2020-11-06,1,0,0,0,1,1,1,3
3578,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-11-06,Idlib | Regime forces shell Ariha, and rebels target regime positions in southern countryside""",SOHR,2020-11-06,Hazzarin town,35.60002,36.52615,Syria,Middle East,2020-11-06,2020-11-06,2,0,0,0,2,2,2,3
3897,2020,State,Government of Syria,Syrian insurgents,2,"""SOHR,2020-02-05,Opposition factions launch counterattack on regime forces in Saraqeb leaving 19 soldiers dead"";""SOHR,2020-02-05,The factions carry out a counteroffensive against the regime forces in Saraqib and kill 19 of them as the Turkish shell the area""",SOHR;SOHR,2020-02-05;2020-02-05,Saraqib town,35.86447,36.80591,Syria,Middle East,2020-02-05,2020-02-05,19,7,0,0,26,26,26,3
3898,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-05,Seven civilians were killed in the “de-escalation” area, “Tahrir al-Sham” detonates a car bomb east Idlib, and the clashes continue west of Aleppo""",SOHR,2020-02-05,Dhahabiyah village,35.861389,36.93141,Syria,Middle East,2020-02-05,2020-02-05,2,0,0,0,2,2,2,3
3899,2020,State,Government of Syria,Syrian insurgents,2,"""SOHR,2020-02-05,Seven civilians were killed in the “de-escalation” area, “Tahrir al-Sham” detonates a car bomb east Idlib, and the clashes continue west of Aleppo"";""Airwars,2020-02-05,R4170""",SOHR;Airwars,2020-02-05;2020-02-05,Taftanaz town,35.99832,36.78579,Syria,Middle East,2020-02-05,2020-02-05,0,0,1,0,1,1,1,3
3900,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-05,Seven civilians were killed in the “de-escalation” area, “Tahrir al-Sham” detonates a car bomb east Idlib, and the clashes continue west of Aleppo""",SOHR,2020-02-05,Idlib town,35.93062,36.63393,Syria,Middle East,2020-02-05,2020-02-05,0,0,3,0,3,3,3,3
3901,2020,State,Government of Syria,Syrian insurgents,2,"""SOHR,2020-02-05,Seven civilians were killed in the “de-escalation” area, “Tahrir al-Sham” detonates a car bomb east Idlib, and the clashes continue west of Aleppo"";""Airwars,2020-02-04,R4162""",SOHR;Airwars,2020-02-05;2020-02-04,Anjarah town,36.2183,36.94656,Syria,Middle East,2020-02-04,2020-02-05,0,0,1,0,1,1,1,3
3902,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-05,Regime forces continue to control areas in Aleppo and Idlib increasing number of controlled areas to 103 since the ground operation started""",SOHR,2020-02-05,Al Qalajiyah village,36.08317,37.03093,Syria,Middle East,2020-02-05,2020-02-05,10,14,0,0,24,24,24,3
3903,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-05,Turkish-backed factions’ rocket fire on regime-held areas in rural Abu Rasin leaves casualties and destroys Russian military vehicle""",SOHR,2020-02-05,Abu Rasin/Zarkan town,36.847215,40.326862,Syria,Middle East,2020-02-05,2020-02-05,2,0,0,0,2,3,2,1
3904,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-06,Russian warplanes commit a massacre in Idlib city, and more than 175 airstrikes target the “de-escalation” area and the regime controls large parts of “Saraqib”""",SOHR,2020-02-06,Idlib town,35.93062,36.63393,Syria,Middle East,2020-02-06,2020-02-06,0,0,1,0,1,1,1,3
3905,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-06,Russian warplanes commit a massacre in Idlib city, and more than 175 airstrikes target the “de-escalation” area and the regime controls large parts of “Saraqib”""",SOHR,2020-02-06,Urum al Kubra town,36.1481,36.94775,Syria,Middle East,2020-02-06,2020-02-06,0,0,1,0,1,1,1,3
3906,2020,State,Government of Syria,Syrian insurgents,2,"""SOHR,2020-02-06,Russian warplanes commit a massacre in Idlib city, and more than 175 airstrikes target the “de-escalation” area and the regime controls large parts of “Saraqib”"";""Airwars,2020-02-06,R4172""",SOHR;Airwars,2020-02-06;2020-02-06,Hayyan town,36.32417,37.05886,Syria,Middle East,2020-02-06,2020-02-06,0,0,1,0,1,1,1,3
3907,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-06,Russian warplanes commit a massacre in Idlib city, and more than 175 airstrikes target the “de-escalation” area and the regime controls large parts of “Saraqib”""",SOHR,2020-02-06,Taftanaz town,35.99832,36.78579,Syria,Middle East,2020-02-06,2020-02-06,0,0,1,0,1,1,1,3
3908,2020,State,Government of Syria,Syrian insurgents,2,"""SOHR,2020-02-06,Russian warplanes commit a massacre in Idlib city, and more than 175 airstrikes target the “de-escalation” area and the regime controls large parts of “Saraqib”"";""SHRC,2021-01-31,The 19th Annual Report on Human Rights situation in Syria""",SOHR;SHRC,2020-02-06;2021-01-31,Idlib town,35.93062,36.63393,Syria,Middle East,2020-02-06,2020-02-06,0,0,7,0,7,10,7,3
3909,2020,State,Government of Iran,Government of Israel,3,"""SOHR,2020-02-06,The number of regime soldiers and Iranian-backed militiamen killed in Israeli bombardment on Daraa and Rif Dimashq rises to 23"";""Crisis Watch Database,2020-02-29,Syria  FEBRUARY 2020"";""BBC,2020-02-06,Syria war: Israel 'hits Iran-backed fighters near Damascus'""",SOHR;Crisis Watch Database;BBC,2020-02-06;2020-02-29;2020-02-06,Damascus city,33.513364,36.291575,Syria,Middle East,2020-02-06,2020-02-06,8,0,0,4,12,12,11,2
3910,2020,State,Government of Syria,Syrian insurgents,2,"""Airwars,2020-02-05,R4169"";""SOHR,2020-02-06,Aerial and ground strikes on Aleppo and Idlib leave 13 civilians dead in less than 48 hours, while 67 soldiers, rebels and jihadis killed in ongoing battles in both provinces""",Airwars;SOHR,2020-02-05;2020-02-06,Jadraya village,35.723333,36.43,Syria,Middle East,2020-02-05,2020-02-06,0,0,5,0,5,6,5,3
3911,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-06,Aerial and ground strikes on Aleppo and Idlib leave 13 civilians dead in less than 48 hours, while 67 soldiers, rebels and jihadis killed in ongoing battles in both provinces""",SOHR,2020-02-06,Syria,35.0,38.0,Syria,Middle East,2020-02-05,2020-02-06,8,3,0,0,11,11,11,0
3912,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-06,Regime jets target Taftanaz military airbase just hours after Turkish troops install new military post""",SOHR,2020-02-06,Khalasah village,36.05688,37.05838,Syria,Middle East,2020-02-06,2020-02-06,2,2,0,0,4,4,4,3
3913,2020,State,Government of Syria,IS,1,"""SOHR,2020-02-07,Member of the Iran-loyal militia killed in a landmine explosion in al-Bokamal Desert""",SOHR,2020-02-07,Albu Kamal town,34.45,40.918611,Syria,Middle East,2020-02-07,2020-02-07,1,0,0,0,1,1,1,1
3914,2020,Non-State,IS,SDF,1,"""SOHR,2020-02-07,Insecurity continues in the Syria Democratic Forces’ controlled areas: SDF member assassinated and unidentified body found in rural Deir Ezzor""",SOHR,2020-02-07,Al Busayrah town,35.155556,40.425833,Syria,Middle East,2020-02-07,2020-02-07,0,1,0,0,1,1,1,1
3915,2020,Non-State,SNA,SDF,1,"""SOHR,2020-02-07,Six members of al-Khabur Guard Forces and the Syriac Military Council killed in shelling and clashes against Turkish forces and proxies factions in rural Tal Tamer""",SOHR,2020-02-07,Tall Tamr town,36.65556,40.37079,Syria,Middle East,2020-02-07,2020-02-07,0,6,0,0,6,6,6,1
3916,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-07,Lawlessness in Daraa: One girl among three persons killed by unknown assailants""",SOHR,2020-02-07,Al Yadudah town,32.67567,36.05642,Syria,Middle East,2020-02-07,2020-02-07,1,0,2,0,3,3,3,2
3917,2020,Non-State,IS,SDF,1,"""SOHR,2020-02-08,“SDF” member killed in motorcycle explosion in the eastern rural of Deir Ezzor""",SOHR,2020-02-08,Hajin town,34.688746,40.831558,Syria,Middle East,2020-02-08,2020-02-08,0,0,0,0,0,1,0,1
3918,2020,Non-State,SNA,SDF,1,"""SOHR,2020-02-08,SDF thwart attack by Turkish-backed factions leaving six rebels dead west of Tal Abyad""",SOHR,2020-02-08,Abadi Koy village,36.686667,38.780556,Syria,Middle East,2020-02-08,2020-02-08,6,0,0,0,6,6,6,0
3919,2020,Non-State,SNA,SDF,2,"""SOHR,2020-02-08,Three regime soldiers killed in explosion of old land-mine in rural Tal Tamr"";""Syria Live Map,2020-02-08,Three pro-Assad forces members were killed by a landmine explosion in the village of Al-Tawila, west of Tal Tamr, in Hasaka countryside""",SOHR;Syria Live Map,2020-02-08;2020-02-08,Tawileh village,36.651774,40.268783,Syria,Middle East,2020-02-08,2020-02-08,0,0,0,0,0,3,0,1
3920,2020,State,Government of Syria,IS,1,"""SOHR,2020-02-09,ISIS resurgence: regime forces and Iranians carry out security campaign south of Deir Ezzor city""",SOHR,2020-02-09,Deir ez Zor district,35.449132,40.193425,Syria,Middle East,2020-02-09,2020-02-09,1,0,0,0,1,1,1,1
3921,2020,State,Government of Syria,Syrian insurgents,2,"""SOHR,2020-02-09,Russian warplanes commit a massacre in rural Aleppo and 20 civilians killed in the “de-escalation” area"";""United Nations Human Rights Council,2020-07-07,20th report of the Commission of Inquiry on the Syrian Arab Republic - A/HRC/44/61""",SOHR;United Nations Human Rights Council,2020-02-09;2020-07-07,Kafr Nouran town,36.080167,36.819644,Syria,Middle East,2020-02-09,2020-02-09,0,0,14,0,14,14,9,3
3922,2020,State,Government of Syria,Syrian insurgents,2,"""SOHR,2020-02-09,Russian warplanes commit a massacre in rural Aleppo and 20 civilians killed in the “de-escalation” area"";""Airwars,2020-02-09,R4186""",SOHR;Airwars,2020-02-09;2020-02-09,Al Atarib town,36.13895,36.82499,Syria,Middle East,2020-02-09,2020-02-09,0,0,4,0,4,4,3,3
3923,2020,State,Government of Syria,Syrian insurgents,2,"""Airwars,2020-02-09,R4185"";""SOHR,2020-02-09,Russian warplanes commit a massacre in rural Aleppo and 20 civilians killed in the “de-escalation” area""",Airwars;SOHR,2020-02-09;2020-02-09,Urum al Sughra village,36.117327,36.907159,Syria,Middle East,2020-02-09,2020-02-09,0,0,3,0,3,3,2,3
3924,2020,State,Government of Syria,Syrian insurgents,2,"""SOHR,2020-02-09,Russian warplanes commit a massacre in rural Aleppo and 20 civilians killed in the “de-escalation” area"";""SOHR,2020-02-15,Regime forces secure M5 highway completely by capturing Kafrnaha""",SOHR;SOHR,2020-02-09;2020-02-15,Jisr ash Shughur town,35.81426,36.32062,Syria,Middle East,2020-02-09,2020-02-09,0,1,1,0,2,2,2,3
3925,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-02-09,Russian warplanes commit a massacre in rural Aleppo and 20 civilians killed in the “de-escalation” area""",SOHR,2020-02-09,Ketyan village,36.052723,36.810878,Syria,Middle East,2020-02-09,2020-02-09,0,0,1,0,1,1,1,3
